Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.accelerometer,1524162887903,1783326444588541,0.05746084,5.7843914,7.7093296
android.sensor.accelerometer,1524162887923,1783326464579166,-0.019153614,5.631162,7.9583263
android.sensor.accelerometer,1524162887943,1783326484571353,-0.12449849,5.583278,8.082825
android.sensor.accelerometer,1524162887963,1783326504593228,0.009576807,5.631162,8.101978
android.sensor.accelerometer,1524162887983,1783326524582291,0.095768064,5.765238,7.967903
android.sensor.accelerometer,1524162888003,1783326544574478,0.02873042,5.7843914,7.7667904
android.sensor.accelerometer,1524162888023,1783326564596353,0.21068975,5.7365074,7.967903
android.sensor.accelerometer,1524162888043,1783326584588541,0.34476504,5.6982,8.236053
android.sensor.accelerometer,1524162888063,1783326604577603,0.2681506,5.717354,8.303091
android.sensor.accelerometer,1524162888083,1783326624601041,0.17238252,5.7748146,8.121132
android.sensor.accelerometer,1524162888103,1783326644591666,0.20111294,5.755661,7.9008656
android.sensor.accelerometer,1524162888123,1783326664582291,0.30645782,5.6982,7.872135
android.sensor.accelerometer,1524162888143,1783326684572916,0.23942018,5.7365074,7.9870567
android.sensor.accelerometer,1524162888163,1783326704596353,0.1436521,5.755661,8.00621
android.sensor.accelerometer,1524162888183,1783326724586978,0.095768064,5.7748146,7.872135
android.sensor.accelerometer,1524162888203,1783326744577603,0.047884032,5.746084,7.8146744
android.sensor.accelerometer,1524162888223,1783326764599478,-0.019153614,5.7269306,7.747637
android.sensor.accelerometer,1524162888243,1783326784590103,-0.17238252,5.8705826,7.6614456
android.sensor.accelerometer,1524162888263,1783326804580728,-0.641646,6.1100025,7.690176
android.sensor.accelerometer,1524162888283,1783326824572916,-1.6376339,6.655881,7.795521
android.sensor.accelerometer,1524162888303,1783326844594791,-2.7964275,7.1251445,7.9104424
android.sensor.accelerometer,1524162888323,1783326864583853,-4.6255975,7.9391727,7.795521
android.sensor.accelerometer,1524162888343,1783326884576041,-5.2480903,7.747637,7.9583263
android.sensor.accelerometer,1524162888363,1783326904599478,-5.401319,7.2783732,8.293514
android.sensor.accelerometer,1524162888383,1783326924590103,-5.0182467,6.6079965,8.293514
android.sensor.accelerometer,1524162888403,1783326944580728,-4.55856,6.167464,7.1155677
android.sensor.accelerometer,1524162888423,1783326964571353,-3.7828386,5.48751,5.985504
android.sensor.accelerometer,1524162888443,1783326984594791,-3.5338416,4.855441,6.694188
android.sensor.accelerometer,1524162888463,1783327004583853,-3.371036,4.146757,8.312668
android.sensor.accelerometer,1524162888483,1783327024574478,-3.323152,3.4859576,9.394848
android.sensor.accelerometer,1524162888503,1783327044597916,-3.4859576,3.2465374,9.787497
android.sensor.accelerometer,1524162888523,1783327064588541,-3.6296098,2.873042,9.710882
android.sensor.accelerometer,1524162888543,1783327084580728,-3.8498764,2.3558946,9.126697
android.sensor.accelerometer,1524162888563,1783327104569791,-4.3766007,2.2026656,8.714894
android.sensor.accelerometer,1524162888583,1783327124593228,-4.6255975,2.078167,8.839393
android.sensor.accelerometer,1524162888603,1783327144583853,-4.3861775,1.6567876,9.643845
android.sensor.accelerometer,1524162888623,1783327164574478,-3.4284968,1.3024458,10.28549
android.sensor.accelerometer,1524162888643,1783327184596353,-3.083732,1.283292,10.409989
android.sensor.accelerometer,1524162888663,1783327204588541,-2.96881,1.1971009,10.093954
android.sensor.accelerometer,1524162888683,1783327224577603,-2.72939,0.641646,10.802638
android.sensor.accelerometer,1524162888703,1783327244601041,-2.873042,0.39264908,13.043611
android.sensor.accelerometer,1524162888723,1783327264591666,-2.5474305,0.05746084,14.480132
android.sensor.accelerometer,1524162888743,1783327284582291,-1.982399,0.08619126,14.719552
android.sensor.accelerometer,1524162888763,1783327304574478,-1.3790601,0.16280572,13.340492
android.sensor.accelerometer,1524162888783,1783327324596353,-1.3694834,0.095768064,12.50731
android.sensor.accelerometer,1524162888803,1783327344586978,-1.5227122,-0.009576807,12.679692
android.sensor.accelerometer,1524162888823,1783327364577603,-1.6950948,-0.20111294,12.823344
android.sensor.accelerometer,1524162888843,1783327384599478,-2.030283,-0.20111294,12.737153
android.sensor.accelerometer,1524162888863,1783327404591666,-2.1068976,0.06703765,12.095507
android.sensor.accelerometer,1524162888883,1783327424582291,-1.733402,0.5363012,10.860099
android.sensor.accelerometer,1524162888903,1783327444572916,-0.7565677,0.5267244,9.787497
android.sensor.accelerometer,1524162888923,1783327464594791,-0.60333884,0.11492168,11.233594
android.sensor.accelerometer,1524162888943,1783327484585416,-0.90979666,-0.19153613,12.995727
android.sensor.accelerometer,1524162888963,1783327504577603,-0.7374141,-0.34476504,12.938266
